pair common_neigh jaccard pref_attach adamic sp_3 class
1-234 0 0.0 1242 0 99.0 0
1-235 0 0.0 115 0 12.0 0
1-236 0 0.0 46 0 6.0 0
1-237 0 0.0 23 0 3.0 0
1-238 0 0.0 46 0 3.0 0
1-239 0 0.0 69 0 9.0 0
1-240 0 0.0 345 0 36.0 0
1-241 0 0.0 23 0 3.0 0
1-242 2 0.03225806451612903 943 0.4382129436952718 76.0 0
1-243 0 0.0 23 0 3.0 0
1-244 0 0.0 92 0 13.0 0
1-245 1 0.03125 230 0.22168724132403095 28.0 0
1-246 0 0.0 23 0 3.0 0
1-247 2 0.05405405405405406 368 0.4232334909335086 39.0 0
1-248 0 0.0 690 0 69.0 0
1-249 3 0.014925373134328358 4163 0.6457743708692122 266.0 0
1-250 0 0.0 115 0 13.0 0
1-251 0 0.0 23 0 3.0 0
1-252 0 0.0 23 0 3.0 0
1-253 0 0.0 46 0 6.0 0
1-254 0 0.0 69 0 10.0 0
1-255 0 0.0 529 0 62.0 0
1-256 0 0.0 253 0 14.0 0
1-257 0 0.0 322 0 36.0 0
1-258 0 0.0 46 0 3.0 0
1-259 0 0.0 230 0 29.0 0
1-260 0 0.0 828 0 56.0 0
1-261 0 0.0 23 0 3.0 0
1-262 0 0.0 69 0 14.0 0
1-263 0 0.0 23 0 3.0 0
1-264 0 0.0 23 0 3.0 0
1-265 0 0.0 115 0 16.0 0
1-266 0 0.0 276 0 25.0 0
1-267 0 0.0 1150 0 100.0 0
1-268 0 0.0 23 0 3.0 0
1-269 3 0.03225806451612903 1679 0.6198354325988511 157.0 0
1-270 0 0.0 23 0 3.0 0
1-271 2 0.03125 989 0.42207067153994493 102.0 0
1-272 0 0.0 345 0 37.0 0
1-273 0 0.0 207 0 30.0 0
1-274 0 0.0 184 0 36.0 0
1-275 0 0.0 897 0 91.0 0
1-276 3 0.03614457831325301 1449 0.6359777047541779 110.0 0
1-277 0 0.0 92 0 15.0 0
1-278 0 0.0 299 0 39.0 0
1-279 0 0.0 575 0 60.0 0
1-280 0 0.0 322 0 32.0 0
1-281 0 0.0 23 0 3.0 0
1-282 0 0.0 92 0 7.0 0
1-283 0 0.0 92 0 19.0 0
1-284 0 0.0 391 0 45.0 0
1-285 0 0.0 23 0 3.0 0
1-286 0 0.0 161 0 7.0 0
1-287 0 0.0 161 0 26.0 0
1-288 0 0.0 138 0 18.0 0
1-289 0 0.0 529 0 37.0 0
1-290 0 0.0 23 0 3.0 0
1-291 2 0.018691588785046728 1978 0.4232334909335086 164.0 0
1-292 0 0.0 46 0 10.0 0
1-293 0 0.0 483 0 61.0 0
1-294 0 0.0 115 0 15.0 0
1-295 0 0.0 23 0 3.0 0
1-296 0 0.0 322 0 32.0 0
1-297 2 0.021739130434782608 1633 0.564327159144102 143.0 0
1-298 0 0.0 276 0 40.0 0
1-299 0 0.0 115 0 8.0 0
1-300 0 0.0 115 0 16.0 0
1-301 0 0.0 138 0 18.0 0
1-302 0 0.0 920 0 84.0 0
1-303 0 0.0 23 0 3.0 0
1-304 1 0.038461538461538464 92 0.1854039774541508 10.0 0
1-305 0 0.0 782 0 83.0 0
1-306 1 0.02702702702702703 345 0.21274421382066935 50.0 0
1-307 0 0.0 253 0 32.0 0
1-308 0 0.0 92 0 9.0 0
1-309 0 0.0 46 0 5.0 0
1-310 0 0.0 92 0 10.0 0
1-311 4 0.018691588785046728 4485 0.8147710552244911 260.0 0
1-312 0 0.0 2346 0 115.0 0
1-313 1 0.04 69 0.20038343021591398 4.0 0
1-314 2 0.01834862385321101 2024 0.45142736591169974 174.0 0
1-315 0 0.0 506 0 53.0 0
1-316 0 0.0 69 0 7.0 0
1-317 0 0.0 828 0 46.0 0
1-318 0 0.0 989 0 66.0 0
1-319 0 0.0 184 0 30.0 0
1-320 0 0.0 69 0 14.0 0
1-321 0 0.0 46 0 6.0 0
1-322 1 0.025 414 0.21274421382066935 58.0 0
1-323 0 0.0 69 0 7.0 0
1-324 0 0.0 69 0 12.0 0
1-325 0 0.0 115 0 17.0 0
1-326 0 0.0 230 0 24.0 0
1-327 0 0.0 115 0 13.0 0
1-328 0 0.0 322 0 30.0 0
1-329 0 0.0 322 0 50.0 0
1-330 0 0.0 46 0 6.0 0
1-331 0 0.0 1173 0 87.0 0
1-332 1 0.02564102564102564 391 0.22168724132403095 37.0 0
1-333 0 0.0 276 0 33.0 0
1-334 0 0.0 23 0 3.0 0
1-335 0 0.0 23 0 3.0 0
1-336 0 0.0 414 0 51.0 0
1-337 1 0.017543859649122806 805 0.20038343021591398 82.0 0
1-338 1 0.02 644 0.21274421382066935 80.0 0
1-339 0 0.0 230 0 38.0 0
1-340 0 0.0 69 0 3.0 0
1-341 4 0.012944983818770227 6670 0.9361274084775021 273.0 0
1-342 0 0.0 23 0 3.0 0
1-343 0 0.0 23 0 3.0 0
1-344 0 0.0 23 0 3.0 0
1-345 0 0.0 69 0 10.0 0
1-346 0 0.0 46 0 10.0 0
1-347 2 0.0273972602739726 1196 0.4344314551447003 147.0 0
1-348 0 0.0 161 0 15.0 0
1-349 5 0.04950495049504951 1909 1.2166026774771384 164.0 0
1-350 0 0.0 46 0 6.0 0
1-351 0 0.0 1104 0 103.0 0
1-352 0 0.0 644 0 80.0 0
1-353 0 0.0 46 0 6.0 0
1-354 0 0.0 368 0 48.0 0
1-355 1 0.03333333333333333 184 0.22168724132403095 23.0 0
1-356 0 0.0 23 0 3.0 0
1-357 1 0.027777777777777776 322 0.22168724132403095 41.0 0
1-358 0 0.0 69 0 11.0 0
1-359 0 0.0 23 0 3.0 0
1-360 0 0.0 23 0 3.0 0
1-361 0 0.0 230 0 35.0 0
1-362 1 0.038461538461538464 92 0.1854039774541508 9.0 0
1-363 8 0.008820286659316428 20516 1.9523161669189926 606.0 0
1-364 0 0.0 23 0 3.0 0
1-365 2 0.020202020202020204 1794 0.4232334909335086 157.0 0
1-366 0 0.0 414 0 44.0 0
1-367 2 0.0125 3197 0.4382129436952718 246.0 0
1-368 0 0.0 92 0 11.0 0
1-369 0 0.0 69 0 10.0 0
1-370 0 0.0 46 0 9.0 0
1-371 0 0.0 115 0 12.0 0
1-372 0 0.0 23 0 3.0 0
1-373 0 0.0 23 0 3.0 0
1-374 0 0.0 23 0 3.0 0
1-375 0 0.0 23 0 3.0 0
1-377 0 0.0 897 0 90.0 0
1-378 0 0.0 437 0 49.0 0
1-379 0 0.0 46 0 3.0 0
1-380 0 0.0 46 0 7.0 0
1-381 0 0.0 23 0 3.0 0
1-382 0 0.0 46 0 6.0 0
1-383 0 0.0 230 0 37.0 0
1-384 1 0.004149377593360996 5037 0.1854039774541508 160.0 0
1-385 0 0.0 621 0 36.0 0
1-386 2 0.0273972602739726 1196 0.4344314551447003 122.0 0
1-387 0 0.0 69 0 6.0 0
1-388 1 0.02631578947368421 368 0.20038343021591398 38.0 0
1-389 0 0.0 115 0 15.0 0
1-390 0 0.0 391 0 38.0 0
1-391 1 0.014285714285714285 1104 0.1854039774541508 124.0 0
1-392 0 0.0 1449 0 108.0 0
1-393 0 0.0 46 0 5.0 0
1-394 0 0.0 276 0 28.0 0
1-395 0 0.0 230 0 26.0 0
1-396 0 0.0 46 0 5.0 0
1-397 0 0.0 483 0 42.0 0
1-398 0 0.0 23 0 3.0 0
1-399 0 0.0 92 0 14.0 0
1-400 0 0.0 391 0 48.0 0
1-401 0 0.0 23 0 3.0 0
1-402 1 0.025 414 0.1854039774541508 50.0 0
1-403 0 0.0 437 0 46.0 0
1-404 4 0.01444043321299639 5934 0.8746608568452083 323.0 0
1-405 0 0.0 161 0 9.0 0
1-406 2 0.029411764705882353 1081 0.3857874076700648 102.0 0
1-407 2 0.012195121951219513 3289 0.42408712954518124 196.0 0
1-408 0 0.0 161 0 25.0 0
1-409 0 0.0 989 0 88.0 0
1-410 0 0.0 46 0 7.0 0
1-411 0 0.0 207 0 24.0 0
1-412 1 0.023255813953488372 483 0.1854039774541508 51.0 0
1-413 0 0.0 253 0 41.0 0
1-414 0 0.0 23 0 3.0 0
1-415 0 0.0 368 0 57.0 0
1-416 0 0.0 46 0 4.0 0
1-417 0 0.0 23 0 3.0 0
1-418 0 0.0 69 0 9.0 0
1-419 0 0.0 92 0 6.0 0
1-420 2 0.0392156862745098 690 0.3857874076700648 57.0 0
1-421 0 0.0 161 0 12.0 0
1-422 0 0.0 230 0 40.0 0
1-423 1 0.023809523809523808 460 0.22168724132403095 51.0 0
1-424 0 0.0 23 0 3.0 0
1-425 0 0.0 253 0 30.0 0
1-426 0 0.0 69 0 5.0 0
1-427 0 0.0 23 0 3.0 0
1-428 0 0.0 46 0 4.0 0
1-429 0 0.0 483 0 51.0 0
1-430 0 0.0 1426 0 134.0 0
1-431 0 0.0 391 0 43.0 0
1-432 1 0.024390243902439025 437 0.21274421382066935 47.0 0
1-433 0 0.0 23 0 3.0 0
1-434 0 0.0 184 0 21.0 0
1-435 0 0.0 989 0 111.0 0
1-436 0 0.0 322 0 32.0 0
1-437 0 0.0 46 0 6.0 0
1-438 0 0.0 368 0 52.0 0
1-439 0 0.0 23 0 3.0 0
1-440 0 0.0 23 0 3.0 0
1-441 0 0.0 23 0 3.0 0
1-442 1 0.029411764705882353 276 0.21274421382066935 35.0 0
1-443 0 0.0 23 0 3.0 0
1-444 0 0.0 69 0 6.0 0
1-445 0 0.0 161 0 10.0 0
1-446 2 0.017857142857142856 2093 0.45951675480338877 184.0 0
1-447 0 0.0 92 0 16.0 0
1-448 1 0.012048192771084338 1403 0.1854039774541508 72.0 0
1-449 0 0.0 138 0 25.0 0
1-450 0 0.0 115 0 9.0 0
1-451 0 0.0 23 0 3.0 0
1-452 1 0.012195121951219513 1380 0.22168724132403095 89.0 0
1-453 1 0.015625 966 0.22168724132403095 105.0 0
1-454 0 0.0 207 0 17.0 0
1-455 8 0.043243243243243246 3910 1.9608183641496735 334.0 0
1-456 0 0.0 92 0 16.0 0
1-457 0 0.0 115 0 17.0 0
1-458 0 0.0 115 0 15.0 0
1-459 0 0.0 46 0 4.0 0
1-460 0 0.0 23 0 3.0 0
1-461 0 0.0 805 0 97.0 0
1-462 1 0.025 414 0.22168724132403095 58.0 0
1-463 0 0.0 23 0 3.0 0
1-464 0 0.0 92 0 14.0 0
1-465 0 0.0 230 0 29.0 0
1-466 0 0.0 874 0 77.0 0
1-467 0 0.0 253 0 37.0 0
1-468 1 0.02040816326530612 621 0.1854039774541508 82.0 0
1-469 0 0.0 253 0 34.0 0
1-470 2 0.009174311926605505 4531 0.39814819127482015 270.0 0
1-471 0 0.0 69 0 11.0 0
1-472 0 0.0 46 0 4.0 0
1-473 0 0.0 161 0 20.0 0
1-474 0 0.0 69 0 16.0 0
1-475 0 0.0 69 0 15.0 0
1-476 0 0.0 23 0 3.0 0
1-477 0 0.0 161 0 22.0 0
1-478 0 0.0 529 0 54.0 0
1-479 0 0.0 368 0 47.0 0
1-480 5 0.016181229773462782 6693 1.1748105605685324 275.0 0
1-481 1 0.013333333333333334 1219 0.21274421382066935 140.0 0
1-482 0 0.0 759 0 62.0 0
1-483 0 0.0 46 0 6.0 0
1-484 0 0.0 69 0 6.0 0
1-485 0 0.0 69 0 9.0 0
1-486 0 0.0 23 0 3.0 0
1-487 1 0.017241379310344827 828 0.21274421382066935 91.0 0
1-488 0 0.0 506 0 66.0 0
1-489 0 0.0 414 0 32.0 0
1-490 0 0.0 253 0 34.0 0
1-491 0 0.0 23 0 3.0 0
1-492 1 0.007194244604316547 2691 0.21274421382066935 178.0 0
1-493 0 0.0 138 0 21.0 0
1-494 0 0.0 299 0 31.0 0
1-495 2 0.029850746268656716 1058 0.4232334909335086 111.0 0
1-496 2 0.044444444444444446 552 0.4070912187781818 54.0 0
1-497 0 0.0 92 0 12.0 0
1-498 0 0.0 69 0 3.0 0
1-499 0 0.0 23 0 3.0 0
1-500 0 0.0 138 0 14.0 0
1-501 0 0.0 23 0 3.0 0
1-502 0 0.0 115 0 19.0 0
1-503 0 0.0 23 0 3.0 0
1-504 0 0.0 46 0 4.0 0
1-505 0 0.0 46 0 7.0 0
1-506 0 0.0 69 0 9.0 0
1-507 0 0.0 115 0 16.0 0
1-508 0 0.0 23 0 3.0 0
1-509 0 0.0 115 0 17.0 0
1-510 0 0.0 23 0 3.0 0
1-511 2 0.02 1817 0.39814819127482015 163.0 0
1-512 2 0.017699115044247787 2116 0.42207067153994493 182.0 0
1-513 0 0.0 23 0 3.0 0
1-514 5 0.03125 3266 1.7555433891002907 188.0 0
1-515 0 0.0 621 0 54.0 0
1-516 0 0.0 46 0 6.0 0
1-517 2 0.007692307692307693 5497 0.46037039341506136 351.0 0
1-518 1 0.02564102564102564 391 0.1854039774541508 58.0 0
1-519 2 0.021505376344086023 1656 0.4070912187781818 184.0 0
1-520 0 0.0 184 0 26.0 0
1-521 0 0.0 276 0 32.0 0
1-522 0 0.0 23 0 3.0 0
1-523 0 0.0 230 0 25.0 0
1-524 0 0.0 23 0 3.0 0
1-525 0 0.0 483 0 53.0 0
1-526 0 0.0 46 0 1.0 0
1-527 0 0.0 69 0 1.0 0
1-528 0 0.0 1955 0 132.0 0
1-529 0 0.0 46 0 3.0 0
1-530 1 0.006944444444444444 2806 0.1854039774541508 187.0 0
1-531 0 0.0 759 0 86.0 0
1-532 0 0.0 161 0 15.0 0
1-533 0 0.0 299 0 17.0 0
1-534 2 0.043478260869565216 575 0.7187278604423457 42.0 0
1-535 1 0.043478260869565216 23 0.19493562262564004 1.0 0
1-536 1 0.043478260869565216 23 0.19493562262564004 1.0 0
1-537 1 0.034482758620689655 161 0.19493562262564004 8.0 0
1-538 1 0.02040816326530612 621 0.19493562262564004 46.0 0
1-539 1 0.041666666666666664 46 0.19493562262564004 4.0 0
1-540 1 0.02564102564102564 391 0.19493562262564004 26.0 0
1-541 1 0.041666666666666664 46 0.19493562262564004 2.0 0
1-542 1 0.043478260869565216 23 0.19493562262564004 1.0 0
1-543 1 0.014285714285714285 1104 0.19493562262564004 55.0 0
1-544 1 0.037037037037037035 115 0.19493562262564004 5.0 0
1-545 1 0.043478260869565216 23 0.19493562262564004 1.0 0
1-546 1 0.04 69 0.19493562262564004 9.0 0
1-547 1 0.03571428571428571 138 0.19493562262564004 6.0 0
1-548 1 0.04 69 0.19493562262564004 3.0 0
1-549 1 0.041666666666666664 46 0.19493562262564004 2.0 0
1-550 1 0.041666666666666664 46 0.19493562262564004 2.0 0
1-551 1 0.043478260869565216 23 0.19493562262564004 1.0 0
1-552 1 0.03571428571428571 138 0.19493562262564004 12.0 0
1-553 1 0.02564102564102564 391 0.19493562262564004 47.0 0
1-554 1 0.04 69 0.19493562262564004 3.0 0
1-555 1 0.041666666666666664 46 0.19493562262564004 2.0 0
1-556 2 0.031746031746031744 966 0.38033960007979084 67.0 0
1-557 1 0.038461538461538464 92 0.19493562262564004 17.0 0
1-558 1 0.043478260869565216 23 0.19493562262564004 1.0 0
1-559 2 0.07407407407407407 138 0.38033960007979084 6.0 0
1-560 1 0.043478260869565216 23 0.19493562262564004 1.0 0
1-561 1 0.043478260869565216 23 0.19493562262564004 1.0 0
1-562 1 0.041666666666666664 46 0.19493562262564004 2.0 0
1-563 1 0.041666666666666664 46 0.19493562262564004 6.0 0
1-564 1 0.043478260869565216 23 0.19493562262564004 1.0 0
1-565 1 0.043478260869565216 23 0.19493562262564004 1.0 0
1-566 1 0.037037037037037035 115 0.19493562262564004 5.0 0
1-567 1 0.041666666666666664 46 0.19493562262564004 2.0 0
1-568 1 0.04 69 0.19493562262564004 3.0 0
1-569 1 0.041666666666666664 46 0.19493562262564004 2.0 0
1-570 1 0.041666666666666664 46 0.19493562262564004 2.0 0
1-571 1 0.043478260869565216 23 0.19493562262564004 1.0 0
1-572 1 0.034482758620689655 161 0.19493562262564004 10.0 0
1-573 1 0.041666666666666664 46 0.19493562262564004 2.0 0
1-574 1 0.030303030303030304 253 0.19493562262564004 14.0 0
1-575 1 0.03333333333333333 184 0.19493562262564004 8.0 0
1-576 1 0.03571428571428571 138 0.19493562262564004 6.0 0
1-577 1 0.04 69 0.19493562262564004 7.0 0
1-578 1 0.043478260869565216 23 0.19493562262564004 1.0 0
