pair common_neigh jaccard pref_attach adamic sp_3 class
2-730 30 0.14018691588785046 11859 6.1260304685105185 2649.0 1
2-762 1 0.0136986301369863 469 0.20544281918875867 202.0 1
2-776 20 0.17857142857142858 4355 4.124042563951077 1265.0 1
2-797 8 0.08163265306122448 2613 1.6206325716991579 752.0 1
2-803 29 0.0926517571884984 18425 6.339237629908079 3339.0 1
2-839 1 0.008547008547008548 3417 0.1562843108887373 645.0 1
2-840 13 0.13 3082 2.6019094861468393 865.0 1
2-847 3 0.03614457831325301 1273 0.5154946943841217 410.0 1
2-848 23 0.1270718232044199 9179 4.7909721002375205 2080.0 1
2-851 11 0.07746478873239436 5762 2.219326409423983 1446.0 1
2-881 35 0.21604938271604937 8710 8.08673355221761 2113.0 1
2-882 28 0.1414141414141414 10653 5.791969048515252 2369.0 1
2-903 10 0.07352941176470588 5293 1.996785278772475 1162.0 1
2-940 11 0.05527638190954774 9581 2.1096455886518113 1897.0 1
2-967 15 0.05928853754940711 13467 3.105848479259624 2236.0 1
2-1009 9 0.07142857142857142 4556 1.9272727999743136 1046.0 1
2-1013 19 0.09947643979057591 9581 3.9052143345643424 1710.0 1
2-1070 19 0.07569721115537849 13601 4.003008130711065 2662.0 1
2-1085 4 0.042105263157894736 2144 0.7911650735461199 621.0 1
2-1180 9 0.06 6164 1.6723298865851783 1517.0 1
2-1183 13 0.07065217391304347 8710 2.5907267669879426 1827.0 1
2-1225 1 0.01282051282051282 804 0.20544281918875867 234.0 1
2-1227 12 0.08163265306122448 6164 2.3859896802371807 1473.0 1
2-1244 5 0.045454545454545456 3216 0.952928093766681 881.0 1
2-1258 4 0.04819277108433735 1340 0.8156823519230927 417.0 1
2-1270 21 0.11931818181818182 8710 4.455042366047601 2102.0 1
2-1708 6 0.045454545454545456 4757 1.3099717225369039 1005.0 1
2-1795 1 0.011494252873563218 1407 0.20149734164610134 175.0 1
2-1870 0 0.0 670 0 91.0 1
2-1999 26 0.25742574257425743 4020 5.597664688096758 1095.0 1
2-2059 16 0.12307692307692308 5293 3.085483547286561 1250.0 1
2-2235 7 0.04294478527607362 6901 1.4432497687682075 1130.0 1
2-2243 10 0.08620689655172414 3953 1.9747349961360223 1046.0 1
2-2246 16 0.09696969696969697 7638 3.3137803988245036 1797.0 1
2-2254 3 0.039473684210526314 804 0.641182090160858 267.0 1
2-2266 5 0.06329113924050633 1139 0.9030109907843897 342.0 1
2-2661 2 0.020202020202020204 2278 0.49573437861115527 173.0 1
2-2723 4 0.04040404040404041 2412 0.8691450615052028 246.0 1
2-2775 3 0.01818181818181818 6767 0.7573454966553941 343.0 1
2-2844 1 0.013513513513513514 536 0.14720026279430673 204.0 1
2-2892 8 0.08791208791208792 2144 1.5196397798414019 602.0 1
2-2974 5 0.0641025641025641 1072 0.8670497743927443 420.0 1
3-1 0 0.0 23 0 23.0 1
4-1 2 0.008298755186721992 5060 0.5524874939234827 471.0 1
4-2 34 0.13438735177865613 14740 7.333943083896208 2539.0 1
4-11 14 0.06086956521739131 5280 3.2779477068156435 1139.0 1
4-45 51 0.08823529411764706 89980 13.115094546831596 5485.0 1
4-47 35 0.14705882352941177 11660 7.809019074407225 2311.0 1
4-63 16 0.06866952789699571 6380 3.406613443096313 1446.0 1
4-68 9 0.033210332103321034 13200 2.141630845445637 814.0 1
4-77 3 0.013215859030837005 2200 0.8190114366743209 549.0 1
4-78 48 0.15335463258785942 31020 10.356665896234905 5028.0 1
4-91 68 0.21725239616613418 35420 15.428649519548582 5367.0 1
4-100 7 0.028112449799196786 7920 2.7607343964012205 916.0 1
4-104 58 0.14609571788413098 51700 12.777215963502362 6311.0 1
4-106 118 0.1678520625889047 132220 29.003413547885668 11404.0 1
4-114 49 0.17753623188405798 23100 10.684651462845755 4223.0 1
4-115 4 0.017094017094017096 3960 1.0484873298619832 673.0 1
4-117 19 0.07364341085271318 12540 4.200816847688451 2027.0 1
4-121 9 0.03982300884955752 3300 1.8618218022406903 891.0 1
4-140 41 0.10875331564986737 43560 13.22707119447784 2601.0 1
4-142 27 0.11203319502074689 10560 5.540594340065657 2491.0 1
4-154 34 0.14166666666666666 11880 7.268924778257891 2150.0 1
4-165 41 0.1782608695652174 11220 8.844644398452377 2572.0 1
4-183 7 0.03153153153153153 1980 1.3050533130897684 817.0 1
4-195 47 0.18076923076923077 19140 10.368519660134812 3521.0 1
4-204 31 0.124 13420 6.351946683085579 2741.0 1
4-210 113 0.26096997690531176 71720 27.179356278410292 8597.0 1
4-213 20 0.08368200836820083 8580 4.118578290671553 1839.0 1
4-225 28 0.12017167381974249 9020 6.72142902487172 1603.0 1
4-247 10 0.04424778761061947 3520 2.067257368875267 962.0 1
4-249 71 0.21515151515151515 39820 16.47900027143072 5689.0 1
4-269 37 0.14453125 16060 7.787076457556811 3037.0 1
4-276 26 0.10116731517509728 13860 5.884623585557262 2449.0 1
4-291 40 0.15037593984962405 18920 8.589013330688822 3602.0 1
4-297 36 0.1411764705882353 15620 7.226399188190157 3132.0 1
4-304 3 0.013574660633484163 880 0.6550073254837978 304.0 1
4-311 70 0.2028985507246377 42900 15.907088410624734 5104.0 1
4-341 70 0.1590909090909091 63800 16.13904227931194 7113.0 1
4-349 43 0.16538461538461538 18260 9.46108073112611 3698.0 1
4-362 3 0.013574660633484163 880 0.6063760090433876 359.0 1
4-363 159 0.16684155299055614 196240 40.367610544062515 14068.0 1
4-365 36 0.13740458015267176 17160 7.779328779734296 3322.0 1
4-384 41 0.10301507537688442 48180 9.428172877029981 5092.0 1
4-391 27 0.11203319502074689 10560 5.42773433530279 2506.0 1
4-402 11 0.048458149779735685 3960 2.053850450361854 1119.0 1
4-404 83 0.21012658227848102 56760 18.805306090221713 7805.0 1
4-406 25 0.10330578512396695 10340 5.271523403649117 1904.0 1
4-407 45 0.14150943396226415 31460 10.429439826747036 4571.0 1
4-412 13 0.05701754385964912 4620 2.877088400922081 1113.0 1
4-420 14 0.059322033898305086 6600 2.7273193662453417 1383.0 1
4-448 12 0.04460966542750929 13420 2.6524561694152435 1777.0 1
4-455 80 0.25806451612903225 37400 18.055971262088867 6070.0 1
4-468 19 0.08333333333333333 5940 3.8151723188434374 1489.0 1
4-470 69 0.19827586206896552 43340 15.265009300023323 6075.0 1
4-480 70 0.15873015873015872 64020 15.641009690162758 7391.0 1
4-495 30 0.1271186440677966 10120 6.559227600901915 2258.0 1
4-496 13 0.05627705627705628 5280 2.647050549081209 1170.0 1
4-511 35 0.13257575757575757 17380 7.186609825227536 3227.0 1
4-514 44 0.13836477987421383 31240 10.014066993987951 4105.0 1
4-518 12 0.05333333333333334 3740 2.3595104161453095 1078.0 1
4-519 42 0.168 15840 8.924478380918353 3195.0 1
4-530 52 0.1793103448275862 26840 11.463775793363219 4555.0 1
4-556 16 0.06504065040650407 9240 3.2848092258712103 1676.0 1
4-559 1 0.0044444444444444444 1320 0.30692767643013485 263.0 1
4-617 56 0.18006430868167203 32340 12.661735335144959 4439.0 1
4-622 3 0.013513513513513514 1100 0.5249725395655832 462.0 1
4-624 0 0.0 1540 0 246.0 1
4-631 6 0.02608695652173913 3520 1.226898768512462 872.0 1
4-688 45 0.1393188854489164 32560 10.421524630886044 4287.0 1
4-701 56 0.1830065359477124 31240 12.232210374369103 4922.0 1
4-707 31 0.11923076923076924 15620 6.548176654363305 3048.0 1
4-710 24 0.09411764705882353 12980 5.19658046047776 2346.0 1
4-718 41 0.140893470790378 24640 9.324333307707269 3986.0 1
4-723 57 0.15877437325905291 43120 13.911181012560103 5261.0 1
4-727 75 0.22189349112426035 42460 16.037752656082795 6408.0 1
4-730 78 0.2445141065830721 38940 18.05081283373938 6088.0 1
4-743 39 0.13636363636363635 23100 8.487730867070722 3624.0 1
4-745 10 0.040160642570281124 8580 2.962124415271655 1286.0 1
4-760 7 0.030973451327433628 2860 1.476907804734358 745.0 1
4-773 61 0.1882716049382716 36300 13.707847942509222 5449.0 1
4-776 31 0.1220472440944882 14300 6.427968948417711 2937.0 1
4-803 79 0.18990384615384615 60500 18.128584021770262 7577.0 1
4-806 57 0.15877437325905291 43120 12.982468349130029 5893.0 1
4-811 71 0.20170454545454544 44660 14.99270415608815 7135.0 1
4-822 26 0.10038610038610038 14300 5.631702231034394 2789.0 1
4-826 43 0.13782051282051283 29700 9.37983492988291 4507.0 1
4-832 26 0.06615776081424936 43780 6.074045593279738 3991.0 1
4-834 35 0.13358778625954199 16940 7.267410063342704 3421.0 1
4-844 5 0.022222222222222223 2200 1.0033225176307523 750.0 1
4-845 29 0.11507936507936507 13420 6.130411218730423 2822.0 1
4-848 47 0.15161290322580645 30140 10.52330382852215 4584.0 1
4-850 18 0.07228915662650602 10340 3.7753227636050735 2013.0 1
4-863 22 0.07829181494661921 18260 4.92934788051316 2825.0 1
4-866 48 0.16382252559726962 26620 10.258662857960749 4699.0 1
4-868 21 0.084 11220 4.6228894218205605 1967.0 1
4-875 47 0.14733542319749215 32120 10.042120283499473 4810.0 1
4-879 11 0.04782608695652174 4620 2.185774595116909 1208.0 1
4-881 65 0.22807017543859648 28600 14.91408523728952 4988.0 1
4-882 74 0.24262295081967214 34980 16.90388369897618 5703.0 1
4-884 21 0.07636363636363637 16720 4.331322663452438 2385.0 1
4-888 27 0.108 12540 5.930873012932955 2374.0 1
4-890 44 0.14521452145214522 27940 9.042482935280633 4859.0 1
4-902 8 0.03463203463203463 4180 1.7173226427525372 1006.0 1
4-903 24 0.08727272727272728 17380 5.702488485697788 2582.0 1
4-908 49 0.17314487632508835 24640 10.907792896303274 4560.0 1
4-913 21 0.08974358974358974 7700 4.555310714184561 1682.0 1
4-929 19 0.05993690851735016 25520 3.9893555193436647 2883.0 1
4-940 38 0.11692307692307692 31460 8.3023798125652 4475.0 1
4-946 4 0.017543859649122806 2640 0.8052101306544142 696.0 1
4-952 44 0.14864864864864866 26400 9.96994062797024 4187.0 1
4-967 56 0.15342465753424658 44220 13.039015649157035 5581.0 1
4-993 10 0.044444444444444446 3300 2.6639800867960473 589.0 1
4-998 9 0.04 3080 1.7771026704332513 951.0 1
4-999 8 0.03524229074889868 3300 1.8225013305413476 669.0 1
4-1013 50 0.1597444089456869 31460 10.636494367576537 4605.0 1
4-1025 34 0.11564625850340136 23760 7.767541665589515 3341.0 1
4-1070 55 0.14945652173913043 44660 11.796672223469148 6263.0 1
4-1072 85 0.11198945981554677 137280 19.941358876113846 8320.0 1
4-1087 10 0.042735042735042736 5280 1.9825876297104272 1287.0 1
4-1091 21 0.08366533864541832 11440 4.35850627568825 2194.0 1
4-1102 39 0.14444444444444443 19580 8.127758119016834 3442.0 1
4-1105 17 0.07296137339055794 6600 3.823002796055744 1403.0 1
4-1108 12 0.05286343612334802 4180 2.3255684187784094 1161.0 1
4-1119 70 0.21671826625386997 38060 16.698548435115672 5778.0 1
4-1125 4 0.01646090534979424 5940 1.1253884729297225 527.0 1
4-1131 10 0.039525691699604744 9460 2.258727385041163 1036.0 1
4-1155 6 0.02575107296137339 4180 1.23123005836012 796.0 1
4-1189 20 0.08771929824561403 6160 4.2111511437649725 1617.0 1
4-1191 48 0.14457831325301204 35200 10.993419596851657 4795.0 1
4-1220 9 0.03879310344827586 4620 2.036738066885717 1058.0 1
4-1240 48 0.16842105263157894 24860 10.760508476182585 4119.0 1
4-1243 17 0.06538461538461539 12540 3.4668517053803063 2327.0 1
4-1244 19 0.07630522088353414 10560 4.26504867065787 1925.0 1
4-1247 21 0.07420494699646643 18480 4.55455458253283 2790.0 1
4-1255 3 0.013215859030837005 2200 0.9474621529382744 426.0 1
4-1259 49 0.16896551724137931 26180 10.04057202004449 4388.0 1
4-1260 2 0.007272727272727273 12540 0.3967227940086146 763.0 1
4-1262 28 0.112 12760 5.9574531013843925 2655.0 1
4-1268 22 0.08527131782945736 13200 4.872801182498167 2413.0 1
4-1272 40 0.13937282229965156 23540 8.589066989691016 3700.0 1
4-1273 7 0.030973451327433628 2860 1.7385832179083311 665.0 1
4-1274 43 0.13915857605177995 29040 9.474559430506776 4328.0 1
4-1283 2 0.00881057268722467 1980 0.41982239639857544 441.0 1
4-1369 26 0.10236220472440945 13200 5.418250399720185 2323.0 1
4-1385 12 0.05042016806722689 6600 2.231334005221599 1282.0 1
4-1432 37 0.10306406685236769 38720 8.434536979476947 4311.0 1
4-1490 69 0.2072072072072072 40040 15.632893857150105 5488.0 1
4-1491 58 0.18012422360248448 35200 13.099109697792423 4873.0 1
4-1585 3 0.012987012987012988 3080 0.613352476209138 586.0 1
4-1598 8 0.03463203463203463 4180 1.8016316261766219 801.0 1
4-1605 22 0.09482758620689655 7480 4.43187641197519 1973.0 1
4-1625 23 0.0942622950819672 10340 4.640890323985052 2152.0 1
4-1704 40 0.13793103448275862 24200 8.279773993470135 3797.0 1
4-1705 31 0.1220472440944882 14300 6.508123918313557 2542.0 1
4-1708 16 0.05818181818181818 15620 3.7477528840358643 2353.0 1
4-1709 25 0.08992805755395683 18260 5.6487235432671365 2254.0 1
4-1751 4 0.016877637130801686 4620 0.807497394249896 690.0 1
4-1820 7 0.029288702928870293 5720 1.768253818117395 691.0 1
4-1835 9 0.03614457831325301 8360 2.449767021932286 745.0 1
4-1840 4 0.017167381974248927 3740 0.7633030524035511 607.0 1
4-1859 3 0.01276595744680851 3960 1.2349882006767197 364.0 1
4-1868 3 0.0125 5060 0.7713922217193011 405.0 1
4-1874 2 0.009009009009009009 880 0.502260567149931 359.0 1
4-1887 12 0.04819277108433735 9020 2.413511659589062 1361.0 1
4-1892 7 0.03056768558951965 3520 1.4308972617585638 802.0 1
4-1906 2 0.00881057268722467 1980 0.5857430111259416 286.0 1
4-1911 8 0.031746031746031744 8800 2.2436437841786945 660.0 1
4-1925 1 0.004484304932735426 880 0.20815895490223127 334.0 1
4-1975 24 0.09375 13200 6.283751285282205 1873.0 1
4-1981 4 0.017777777777777778 1980 0.7884449898864706 658.0 1
4-1986 24 0.09561752988047809 12100 4.6390840668629405 2567.0 1
4-1999 33 0.13360323886639677 13200 6.7765337875274 2788.0 1
4-2026 3 0.013333333333333334 1760 0.797072726993101 454.0 1
4-2047 14 0.05982905982905983 6160 3.0961225728641018 1475.0 1
4-2052 9 0.04035874439461883 2640 1.9320425547334055 850.0 1
4-2057 19 0.0794979079497908 8360 4.546966479515229 1395.0 1
4-2058 15 0.06493506493506493 5720 2.991879123906101 1454.0 1
4-2059 46 0.18181818181818182 17380 9.527846117631062 3412.0 1
4-2060 7 0.03056768558951965 3520 1.9470297623109007 773.0 1
4-2077 16 0.06639004149377593 8140 3.431802565828351 1654.0 1
4-2089 1 0.004464285714285714 1100 0.20544281918875867 402.0 1
4-2100 13 0.05439330543933055 7040 2.5576434757332382 1734.0 1
4-2118 13 0.05603448275862069 5500 2.5511840747321655 1533.0 1
4-2125 6 0.02586206896551724 3960 1.0545283770353615 1112.0 1
4-2130 8 0.03571428571428571 2640 1.5591580526938236 862.0 1
4-2136 18 0.07346938775510205 9460 3.8596941205556075 1994.0 1
4-2152 6 0.026785714285714284 2200 1.2164019791758451 704.0 1
4-2163 3 0.013333333333333334 1760 1.0138111062018191 328.0 1
4-2173 16 0.06504065040650407 9240 3.4938091359415737 1636.0 1
4-2195 5 0.021739130434782608 3300 1.2635011397664373 449.0 1
4-2206 1 0.004424778761061947 1540 0.14720026279430673 462.0 1
4-2235 20 0.066006600660066 22660 4.997777492081109 2427.0 1
4-2241 4 0.017316017316017316 3300 1.0932898491971557 579.0 1
4-2243 22 0.08560311284046693 12980 4.922655380413051 2269.0 1
4-2244 24 0.0967741935483871 11440 5.123790162776482 2501.0 1
4-2245 35 0.12367491166077739 21560 7.430088634725805 3802.0 1
4-2246 36 0.12080536912751678 25080 8.02652435761522 3743.0 1
4-2248 37 0.14979757085020243 14080 7.88760308075957 3032.0 1
4-2252 30 0.10033444816053512 23980 7.064402358900956 2985.0 1
4-2264 4 0.017699115044247787 2200 0.7681006013331356 761.0 1
4-2269 1 0.004524886877828055 440 0.2790553132756236 228.0 1
4-2526 31 0.08857142857142856 35420 7.411002241905296 2929.0 1
4-2733 3 0.0125 5060 0.6796217807356212 642.0 1
4-2821 21 0.0860655737704918 9900 4.6005802874672215 1856.0 1
4-2822 1 0.0045045045045045045 660 0.19405073081207164 304.0 1
4-2836 15 0.06198347107438017 8140 3.3537330598835315 1410.0 1
4-2849 1 0.004464285714285714 1100 0.1728041701966084 361.0 1
4-2850 3 0.013452914798206279 1320 0.6254968308151169 376.0 1
4-2852 4 0.017543859649122806 2640 0.9457978957870464 526.0 1
4-2856 10 0.04219409282700422 5940 1.9974241584408132 1031.0 1
4-2862 1 0.004524886877828055 440 0.18909786404425666 262.0 1
4-2868 7 0.030973451327433628 2860 1.5232911956866582 673.0 1
4-2881 18 0.07725321888412018 6820 3.771282875021437 1592.0 1
4-2900 1 0.004524886877828055 440 0.18909786404425666 262.0 1
4-2901 17 0.06273062730627306 14960 3.8760127717810606 2131.0 1
4-2905 14 0.06222222222222222 4180 3.517780019231219 1097.0 1
4-2908 8 0.03463203463203463 4180 1.6647291210836253 937.0 1
4-2926 13 0.05652173913043478 5060 2.708093177995582 1195.0 1
4-2963 8 0.03187250996015936 8580 1.780445048117425 975.0 1
4-2966 23 0.10407239819004525 5280 6.280086370559483 918.0 1
4-2983 41 0.15298507462686567 19580 9.368375536560217 3321.0 1
4-2986 9 0.0391304347826087 4180 1.712612409937999 1037.0 1
5-1 0 0.0 3887 0 218.0 1
5-311 14 0.04 32955 5.081595391569658 941.0 1
5-363 16 0.015311004784688996 150748 5.7966471308941925 1780.0 1
5-535 0 0.0 169 0 169.0 1
5-536 0 0.0 169 0 169.0 1
5-537 5 0.029239766081871343 1183 1.8327777472752491 257.0 1
5-538 1 0.005128205128205128 4563 0.24325728130826463 309.0 1
5-539 0 0.0 338 0 172.0 1
5-540 13 0.07514450867052024 2873 5.913421015532988 325.0 1
5-541 1 0.0058823529411764705 338 0.4170323914242463 177.0 1
5-542 0 0.0 169 0 169.0 1
5-543 6 0.02843601895734597 8112 1.607360956589954 469.0 1
5-544 4 0.023529411764705882 845 1.6437249889823138 251.0 1
5-545 0 0.0 169 0 169.0 1
5-546 0 0.0 507 0 178.0 1
5-547 4 0.023391812865497075 1014 1.9370748600015717 255.0 1
5-548 2 0.011764705882352941 507 0.6456868856901092 227.0 1
5-549 1 0.0058823529411764705 338 1.4426950408889634 171.0 1
5-550 1 0.0058823529411764705 338 0.24325728130826463 220.0 1
5-551 0 0.0 169 0 169.0 1
5-552 2 0.011560693641618497 1014 0.6456868856901092 248.0 1
5-553 4 0.02197802197802198 2873 0.9929987197398746 312.0 1
5-554 2 0.011764705882352941 507 0.8645922158678765 225.0 1
5-555 1 0.0058823529411764705 338 0.24325728130826463 220.0 1
5-556 4 0.01932367149758454 7098 1.2573120103370834 422.0 1
5-557 1 0.005813953488372093 676 0.14720026279430673 203.0 1
5-558 0 0.0 169 0 169.0 1
5-559 1 0.005747126436781609 1014 0.28599966750267436 198.0 1
5-560 0 0.0 169 0 169.0 1
5-561 0 0.0 169 0 169.0 1
5-562 1 0.0058823529411764705 338 0.5581106265512472 175.0 1
5-563 0 0.0 338 0 196.0 1
5-564 0 0.0 169 0 169.0 1
5-565 0 0.0 169 0 169.0 1
5-566 4 0.023529411764705882 845 2.7956214712291683 189.0 1
5-567 1 0.0058823529411764705 338 0.3284587387530511 189.0 1
5-568 2 0.011764705882352941 507 1.531574161186449 177.0 1
5-569 1 0.0058823529411764705 338 0.4170323914242463 180.0 1
5-570 0 0.0 338 0 170.0 1
5-571 0 0.0 169 0 169.0 1
5-572 2 0.011494252873563218 1183 0.4436407115241786 260.0 1
5-573 1 0.0058823529411764705 338 0.4170323914242463 177.0 1
5-574 7 0.04046242774566474 1859 6.0214290261475 234.0 1
5-575 7 0.041176470588235294 1352 3.856392988427679 225.0 1
5-576 5 0.029411764705882353 1014 1.7704942548659457 262.0 1
5-577 1 0.005847953216374269 507 0.24325728130826463 247.0 1
5-578 0 0.0 169 0 169.0 1
5-579 0 0.0 169 0 169.0 1
5-580 10 0.058823529411764705 1859 6.479071061293594 270.0 1
5-581 0 0.0 169 0 169.0 1
5-582 1 0.0058823529411764705 338 0.40242960438184466 176.0 1
5-583 0 0.0 169 0 169.0 1
5-584 6 0.03529411764705882 1183 3.142299154762 260.0 1
5-585 1 0.005847953216374269 507 0.45511961331341866 181.0 1
5-586 1 0.0058823529411764705 338 0.24325728130826463 220.0 1
5-587 2 0.011764705882352941 507 1.179445561110859 175.0 1
5-588 0 0.0 169 0 169.0 1
5-589 1 0.0058823529411764705 338 0.24325728130826463 220.0 1
5-590 0 0.0 338 0 196.0 1
5-591 1 0.005847953216374269 507 0.20011157125545861 180.0 1
5-592 1 0.0058823529411764705 338 1.4426950408889634 171.0 1
5-593 6 0.030612244897959183 5577 2.107072775375646 352.0 1
5-594 0 0.0 169 0 169.0 1
5-595 3 0.016853932584269662 2028 0.7293685200663976 273.0 1
5-596 2 0.011627906976744186 845 0.7685351973539186 201.0 1
5-597 1 0.0058823529411764705 338 0.35295612386476116 183.0 1
5-598 0 0.0 338 0 196.0 1
5-599 1 0.0058823529411764705 338 0.24325728130826463 220.0 1
5-600 0 0.0 169 0 169.0 1
5-601 6 0.03428571428571429 2028 3.9242906906643196 273.0 1
5-602 0 0.0 169 0 169.0 1
5-603 2 0.011764705882352941 507 0.3900288092632012 195.0 1
5-604 0 0.0 169 0 169.0 1
5-605 0 0.0 169 0 169.0 1
5-606 5 0.029411764705882353 1014 2.0658446068889695 263.0 1
5-607 1 0.005813953488372093 676 0.4170323914242463 212.0 1
5-608 2 0.007936507936507936 14365 0.34731183404976534 484.0 1
5-609 0 0.0 169 0 169.0 1
5-610 1 0.005747126436781609 1014 0.9102392266268373 194.0 1
5-611 1 0.0058823529411764705 338 1.4426950408889634 171.0 1
5-612 0 0.0 169 0 169.0 1
5-613 1 0.0058823529411764705 338 0.24325728130826463 220.0 1
5-614 0 0.0 507 0 177.0 1
5-615 0 0.0 169 0 169.0 1
5-616 1 0.0058823529411764705 338 1.4426950408889634 171.0 1
5-617 10 0.032679738562091505 24843 3.7774553384022918 812.0 1
5-618 5 0.02857142857142857 1859 1.3385969799170196 289.0 1
5-619 0 0.0 169 0 169.0 1
5-620 4 0.023391812865497075 1014 1.4438680247989808 258.0 1
5-621 7 0.04093567251461988 1521 3.438336199351805 265.0 1
5-622 0 0.0 845 0 223.0 1
5-623 0 0.0 169 0 169.0 1
5-624 5 0.029239766081871343 1183 1.9822637522804416 269.0 1
5-625 0 0.0 169 0 169.0 1
5-626 0 0.0 169 0 169.0 1
5-627 1 0.0058823529411764705 338 0.24325728130826463 220.0 1
5-628 0 0.0 169 0 169.0 1
5-629 0 0.0 169 0 169.0 1
5-630 5 0.029411764705882353 1014 2.0658446068889695 263.0 1
5-631 1 0.005434782608695652 2704 0.14720026279430673 263.0 1
5-632 3 0.01764705882352941 676 1.2184002992837581 233.0 1
5-633 1 0.005847953216374269 507 0.4170323914242463 207.0 1
5-634 5 0.029411764705882353 1014 4.556531275535071 202.0 1
5-635 19 0.1111111111111111 3549 11.648857218295023 326.0 1
5-636 0 0.0 169 0 169.0 1
5-637 2 0.011764705882352941 507 0.8745721025919916 184.0 1
5-638 1 0.0058823529411764705 338 0.24325728130826463 220.0 1
5-639 0 0.0 169 0 169.0 1
5-640 50 0.2777777777777778 10309 34.32323978423881 492.0 1
5-641 0 0.0 169 0 169.0 1
5-642 7 0.03932584269662921 2704 3.8418251106630343 322.0 1
5-643 6 0.028985507246376812 7436 1.9792645881704025 413.0 1
5-644 1 0.0058823529411764705 338 0.36067376022224085 177.0 1
5-645 1 0.005681818181818182 1352 0.20011157125545861 206.0 1
5-646 3 0.017241379310344827 1352 0.6912204271628806 264.0 1
5-647 4 0.02030456852791878 5408 1.212825540590264 366.0 1
5-648 0 0.0 169 0 169.0 1
5-649 0 0.0 169 0 169.0 1
5-650 5 0.027472527472527472 3042 1.346723470692213 353.0 1
5-651 1 0.005813953488372093 676 0.24325728130826463 252.0 1
5-652 2 0.011363636363636364 1521 0.34731183404976534 221.0 1
5-653 0 0.0 169 0 169.0 1
5-654 8 0.047058823529411764 1521 3.84316749978054 276.0 1
5-655 3 0.01744186046511628 1014 1.4636920156824136 215.0 1
5-656 4 0.023391812865497075 1014 2.9588583651224027 214.0 1
5-657 0 0.0 169 0 169.0 1
5-658 0 0.0 338 0 171.0 1
5-659 0 0.0 169 0 169.0 1
5-660 1 0.0058823529411764705 338 0.5581106265512472 175.0 1
5-661 0 0.0 169 0 169.0 1
5-662 0 0.0 845 0 214.0 1
5-663 2 0.011494252873563218 1183 0.6602896727325109 263.0 1
5-664 3 0.01764705882352941 676 1.0526143670243036 248.0 1
5-665 1 0.0058823529411764705 338 1.4426950408889634 171.0 1
5-666 0 0.0 169 0 169.0 1
5-667 3 0.017543859649122806 845 1.3006967707294086 245.0 1
5-668 0 0.0 507 0 177.0 1
5-669 0 0.0 169 0 169.0 1
5-670 0 0.0 169 0 169.0 1
5-671 0 0.0 169 0 169.0 1
